TransactionID,CustomerID,ProductID,Quantity,TotalValue,Price_x,CustomerName,Region,SignupDate,SignupYear,SignupMonth,SignupDay,ProductName,Category,Price_y,Transaction_Year,Transaction_Month,Transaction_Day
T00070,C0051,P017,4,1879.08,469.77,Nicholas Ellis,Europe,2023-12-21,2023,12,21,ActiveWear Textbook,Books,469.77,2024,12,11
T00180,C0073,P017,2,939.54,469.77,Heidi Johnson,Europe,2022-08-20,2022,8,20,ActiveWear Textbook,Books,469.77,2024,3,11
T00224,C0171,P017,4,1879.08,469.77,Michael Cowan,South America,2022-12-16,2022,12,16,ActiveWear Textbook,Books,469.77,2024,7,6
T00324,C0104,P017,1,469.77,469.77,Laura Bennett,South America,2022-02-10,2022,2,10,ActiveWear Textbook,Books,469.77,2024,8,11
T00341,C0011,P017,2,939.54,469.77,Bryan Mathews,South America,2022-12-12,2022,12,12,ActiveWear Textbook,Books,469.77,2024,12,26
T00503,C0013,P017,4,1879.08,469.77,Lauren Buchanan,South America,2024-05-19,2024,5,19,ActiveWear Textbook,Books,469.77,2024,7,26
T00558,C0169,P017,4,1879.08,469.77,Jennifer Shaw,South America,2023-04-13,2023,4,13,ActiveWear Textbook,Books,469.77,2024,11,29
T00571,C0137,P017,2,939.54,469.77,Robert Gardner,South America,2024-04-09,2024,4,9,ActiveWear Textbook,Books,469.77,2024,2,1
T00682,C0131,P017,2,939.54,469.77,Scott Wilson,North America,2022-06-05,2022,6,5,ActiveWear Textbook,Books,469.77,2024,4,1
T00971,C0023,P017,1,469.77,469.77,Nicholas Cain,Europe,2022-03-04,2022,3,4,ActiveWear Textbook,Books,469.77,2024,6,22
T00072,C0167,P048,3,1249.2,416.4,Brandy Welch,Europe,2024-01-27,2024,1,27,TechPro Cookbook,Books,416.4,2024,5,23
T00280,C0175,P048,2,832.8,416.4,Matthew Johnson,Asia,2022-04-16,2022,4,16,TechPro Cookbook,Books,416.4,2024,5,9
T00298,C0042,P048,1,416.4,416.4,Heather Riley,North America,2023-03-15,2023,3,15,TechPro Cookbook,Books,416.4,2024,11,9
T00322,C0099,P048,3,1249.2,416.4,Rodney Eaton,South America,2023-01-29,2023,1,29,TechPro Cookbook,Books,416.4,2024,2,17
T00357,C0147,P048,1,416.4,416.4,Hunter Fuller,South America,2022-05-16,2022,5,16,TechPro Cookbook,Books,416.4,2024,11,15
T00371,C0155,P048,4,1665.6,416.4,Michelle Brown,South America,2023-03-23,2023,3,23,TechPro Cookbook,Books,416.4,2024,5,15
T00548,C0185,P048,3,1249.2,416.4,Kathleen Logan,North America,2023-10-17,2023,10,17,TechPro Cookbook,Books,416.4,2024,1,6
T00550,C0154,P048,3,1249.2,416.4,Robert Sharp,North America,2024-10-27,2024,10,27,TechPro Cookbook,Books,416.4,2024,4,24
T00608,C0025,P048,2,832.8,416.4,Gregory Odom,South America,2022-07-04,2022,7,4,TechPro Cookbook,Books,416.4,2024,6,13
T00657,C0100,P048,1,416.4,416.4,Clinton Gomez,Europe,2023-03-16,2023,3,16,TechPro Cookbook,Books,416.4,2024,8,4
T00771,C0200,P048,4,1665.6,416.4,Kelly Cross,Asia,2023-06-11,2023,6,11,TechPro Cookbook,Books,416.4,2024,9,10
T00786,C0174,P048,4,1665.6,416.4,Tracy Steele,South America,2022-11-03,2022,11,3,TechPro Cookbook,Books,416.4,2024,8,7
T00811,C0141,P048,4,1665.6,416.4,Paul Parsons,Europe,2023-02-23,2023,2,23,TechPro Cookbook,Books,416.4,2024,6,3
T00844,C0118,P048,4,1665.6,416.4,Jacob Holt,South America,2022-01-22,2022,1,22,TechPro Cookbook,Books,416.4,2024,12,18
T00950,C0068,P048,4,1665.6,416.4,Mark Cox,North America,2023-04-04,2023,4,4,TechPro Cookbook,Books,416.4,2024,2,28
T00073,C0183,P052,2,709.62,354.81,Kimberly Johnson,North America,2024-01-23,2024,1,23,SoundWave Jacket,Clothing,354.81,2024,11,13
T00101,C0008,P052,4,1419.24,354.81,David Li,North America,2024-01-13,2024,1,13,SoundWave Jacket,Clothing,354.81,2024,9,16
T00351,C0169,P052,4,1419.24,354.81,Jennifer Shaw,South America,2023-04-13,2023,4,13,SoundWave Jacket,Clothing,354.81,2024,12,3
T00460,C0099,P052,2,709.62,354.81,Rodney Eaton,South America,2023-01-29,2023,1,29,SoundWave Jacket,Clothing,354.81,2024,5,2
T00988,C0165,P052,4,1419.24,354.81,Juan Mcdaniel,South America,2022-04-09,2022,4,9,SoundWave Jacket,Clothing,354.81,2024,9,6
T00076,C0141,P065,3,1282.83,427.61,Paul Parsons,Europe,2023-02-23,2023,2,23,BookWorld Sweater,Clothing,427.61,2024,9,23
T00110,C0084,P065,2,855.22,427.61,Belinda Garner,Asia,2024-09-17,2024,9,17,BookWorld Sweater,Clothing,427.61,2024,8,13
T00139,C0118,P065,1,427.61,427.61,Jacob Holt,South America,2022-01-22,2022,1,22,BookWorld Sweater,Clothing,427.61,2024,4,13
T00288,C0049,P065,1,427.61,427.61,Jason Yates,North America,2024-09-18,2024,9,18,BookWorld Sweater,Clothing,427.61,2024,1,22
T00306,C0021,P065,3,1282.83,427.61,Robert Blanchard,Asia,2023-04-17,2023,4,17,BookWorld Sweater,Clothing,427.61,2024,6,27
T00383,C0048,P065,2,855.22,427.61,Matthew Park,South America,2024-11-07,2024,11,7,BookWorld Sweater,Clothing,427.61,2024,11,22
T00540,C0034,P065,2,855.22,427.61,Dalton Perez,North America,2023-09-27,2023,9,27,BookWorld Sweater,Clothing,427.61,2024,5,8
T00569,C0107,P065,3,1282.83,427.61,Dana Cantrell,South America,2023-02-07,2023,2,7,BookWorld Sweater,Clothing,427.61,2024,10,22
T00585,C0056,P065,2,855.22,427.61,Erika Fernandez,Asia,2024-04-12,2024,4,12,BookWorld Sweater,Clothing,427.61,2024,1,31
T00888,C0055,P065,2,855.22,427.61,Lauren Williams,North America,2024-11-11,2024,11,11,BookWorld Sweater,Clothing,427.61,2024,5,24
T00892,C0022,P065,4,1710.44,427.61,Teresa Esparza,Asia,2023-10-27,2023,10,27,BookWorld Sweater,Clothing,427.61,2024,4,6
T00077,C0192,P063,3,100.77,33.59,Sarah Arias,South America,2022-09-15,2022,9,15,TechPro Novel,Books,33.59,2024,6,15
T00104,C0174,P063,3,100.77,33.59,Tracy Steele,South America,2022-11-03,2022,11,3,TechPro Novel,Books,33.59,2024,1,12
T00216,C0193,P063,3,100.77,33.59,Douglas Torres,Asia,2023-02-03,2023,2,3,TechPro Novel,Books,33.59,2024,3,22
T00353,C0012,P063,1,33.59,33.59,Kevin May,South America,2024-08-07,2024,8,7,TechPro Novel,Books,33.59,2024,10,22
T00378,C0175,P063,3,100.77,33.59,Matthew Johnson,Asia,2022-04-16,2022,4,16,TechPro Novel,Books,33.59,2024,8,3
T00413,C0021,P063,3,100.77,33.59,Robert Blanchard,Asia,2023-04-17,2023,4,17,TechPro Novel,Books,33.59,2024,1,24
T00459,C0075,P063,4,134.36,33.59,Misty Higgins,Europe,2023-05-01,2023,5,1,TechPro Novel,Books,33.59,2024,1,17
T00760,C0090,P063,1,33.59,33.59,Charles Hamilton,Asia,2023-10-17,2023,10,17,TechPro Novel,Books,33.59,2024,1,3
T00853,C0098,P063,4,134.36,33.59,Laura Gilbert,North America,2024-10-21,2024,10,21,TechPro Novel,Books,33.59,2024,12,23
T00078,C0011,P089,3,662.73,220.91,Bryan Mathews,South America,2022-12-12,2022,12,12,HomeSense Bluetooth Speaker,Electronics,220.91,2024,3,23
T00153,C0094,P089,3,662.73,220.91,Emily Trevino,North America,2023-09-16,2023,9,16,HomeSense Bluetooth Speaker,Electronics,220.91,2024,11,5
T00245,C0120,P089,4,883.64,220.91,Francisco Diaz,South America,2023-01-13,2023,1,13,HomeSense Bluetooth Speaker,Electronics,220.91,2024,4,28
T00291,C0109,P089,2,441.82,220.91,Abigail Jones,North America,2022-05-09,2022,5,9,HomeSense Bluetooth Speaker,Electronics,220.91,2024,1,27
T00390,C0113,P089,4,883.64,220.91,Joseph Ortiz Jr.,South America,2022-06-17,2022,6,17,HomeSense Bluetooth Speaker,Electronics,220.91,2024,2,4
T00773,C0068,P089,3,662.73,220.91,Mark Cox,North America,2023-04-04,2023,4,4,HomeSense Bluetooth Speaker,Electronics,220.91,2024,12,8
T00883,C0170,P089,4,883.64,220.91,Logan Harris,Europe,2023-09-13,2023,9,13,HomeSense Bluetooth Speaker,Electronics,220.91,2024,5,10
T00082,C0127,P088,1,263.55,263.55,Kathryn Stevens,Europe,2024-04-04,2024,4,4,SoundWave Headphones,Electronics,263.55,2024,8,25
T00130,C0191,P088,1,263.55,263.55,Samantha Gibson DVM,South America,2024-04-07,2024,4,7,SoundWave Headphones,Electronics,263.55,2024,8,15
T00424,C0114,P088,4,1054.2,263.55,Benjamin Anderson,Europe,2024-11-18,2024,11,18,SoundWave Headphones,Electronics,263.55,2024,9,23
T00461,C0072,P088,1,263.55,263.55,Sarah Scott,North America,2024-07-24,2024,7,24,SoundWave Headphones,Electronics,263.55,2024,9,17
T00556,C0050,P088,3,790.65,263.55,Ryan Davis,North America,2024-03-02,2024,3,2,SoundWave Headphones,Electronics,263.55,2024,11,17
T00751,C0096,P088,2,527.1,263.55,Benjamin Mcclure,South America,2022-11-18,2022,11,18,SoundWave Headphones,Electronics,263.55,2024,3,11
T00954,C0179,P088,4,1054.2,263.55,Donald Miller,Europe,2022-10-16,2022,10,16,SoundWave Headphones,Electronics,263.55,2024,10,10
T00985,C0068,P088,2,527.1,263.55,Mark Cox,North America,2023-04-04,2023,4,4,SoundWave Headphones,Electronics,263.55,2024,7,30
T00083,C0046,P066,4,1348.88,337.22,Beth Cardenas,North America,2024-10-23,2024,10,23,SoundWave Textbook,Books,337.22,2024,4,8
T00195,C0023,P066,1,337.22,337.22,Nicholas Cain,Europe,2022-03-04,2022,3,4,SoundWave Textbook,Books,337.22,2024,11,2
T00225,C0126,P066,3,1011.66,337.22,Caitlin Brown,South America,2024-02-20,2024,2,20,SoundWave Textbook,Books,337.22,2024,6,20
T00267,C0037,P066,3,1011.66,337.22,Linda Smith,Europe,2023-02-04,2023,2,4,SoundWave Textbook,Books,337.22,2024,6,30
T00505,C0147,P066,2,674.44,337.22,Hunter Fuller,South America,2022-05-16,2022,5,16,SoundWave Textbook,Books,337.22,2024,7,29
T00596,C0175,P066,1,337.22,337.22,Matthew Johnson,Asia,2022-04-16,2022,4,16,SoundWave Textbook,Books,337.22,2024,9,30
T00609,C0094,P066,1,337.22,337.22,Emily Trevino,North America,2023-09-16,2023,9,16,SoundWave Textbook,Books,337.22,2024,3,19
T00623,C0146,P066,3,1011.66,337.22,Brittany Harvey,Asia,2024-09-04,2024,9,4,SoundWave Textbook,Books,337.22,2024,7,12
T00838,C0101,P066,1,337.22,337.22,Kelsey Roberts,Asia,2023-09-30,2023,9,30,SoundWave Textbook,Books,337.22,2024,7,24
T00921,C0017,P066,4,1348.88,337.22,Jennifer King,Europe,2023-12-05,2023,12,5,SoundWave Textbook,Books,337.22,2024,12,1
T00924,C0116,P066,1,337.22,337.22,James Martinez,North America,2024-09-11,2024,9,11,SoundWave Textbook,Books,337.22,2024,4,2
T00084,C0045,P015,4,635.72,158.93,Michael Williams,Asia,2022-02-25,2022,2,25,HomeSense Headphones,Electronics,158.93,2024,8,2
T00114,C0068,P015,1,158.93,158.93,Mark Cox,North America,2023-04-04,2023,4,4,HomeSense Headphones,Electronics,158.93,2024,5,28
T00333,C0101,P015,3,476.79,158.93,Kelsey Roberts,Asia,2023-09-30,2023,9,30,HomeSense Headphones,Electronics,158.93,2024,12,28
T00526,C0156,P015,4,635.72,158.93,William Adams,North America,2023-08-19,2023,8,19,HomeSense Headphones,Electronics,158.93,2024,1,1
T00599,C0013,P015,1,158.93,158.93,Lauren Buchanan,South America,2024-05-19,2024,5,19,HomeSense Headphones,Electronics,158.93,2024,8,15
T00801,C0021,P015,1,158.93,158.93,Robert Blanchard,Asia,2023-04-17,2023,4,17,HomeSense Headphones,Electronics,158.93,2024,2,6
T00893,C0101,P015,1,158.93,158.93,Kelsey Roberts,Asia,2023-09-30,2023,9,30,HomeSense Headphones,Electronics,158.93,2024,3,24
T00989,C0129,P015,3,476.79,158.93,Marcus Livingston,South America,2024-04-14,2024,4,14,HomeSense Headphones,Electronics,158.93,2024,5,28
T00088,C0019,P001,2,338.6,169.3,Brandon Rodriguez,Europe,2023-01-12,2023,1,12,ActiveWear Biography,Books,169.3,2024,1,30
T00314,C0024,P001,4,677.2,169.3,Michele Cooley,North America,2024-02-05,2024,2,5,ActiveWear Biography,Books,169.3,2024,9,24
T00428,C0071,P001,2,338.6,169.3,Taylor Murphy,South America,2022-07-01,2022,7,1,ActiveWear Biography,Books,169.3,2024,8,2
T00433,C0036,P001,2,338.6,169.3,Brian Aguilar DDS,North America,2024-07-06,2024,7,6,ActiveWear Biography,Books,169.3,2024,5,5
T00449,C0191,P001,1,169.3,169.3,Samantha Gibson DVM,South America,2024-04-07,2024,4,7,ActiveWear Biography,Books,169.3,2024,12,12
T00545,C0105,P001,2,338.6,169.3,Ryan Hampton,Europe,2024-11-11,2024,11,11,ActiveWear Biography,Books,169.3,2024,6,24
T00732,C0045,P001,2,338.6,169.3,Michael Williams,Asia,2022-02-25,2022,2,25,ActiveWear Biography,Books,169.3,2024,8,13
T00758,C0017,P001,3,507.9,169.3,Jennifer King,Europe,2023-12-05,2023,12,5,ActiveWear Biography,Books,169.3,2024,5,28
T00095,C0189,P093,2,609.88,304.94,Sherri Dixon,North America,2024-01-22,2024,1,22,TechPro Vase,Home Decor,304.94,2024,9,13
T00211,C0007,P093,4,1219.76,304.94,Paul Graves,Asia,2022-06-18,2022,6,18,TechPro Vase,Home Decor,304.94,2024,3,29
T00335,C0118,P093,2,609.88,304.94,Jacob Holt,South America,2022-01-22,2022,1,22,TechPro Vase,Home Decor,304.94,2024,4,6
T00547,C0079,P093,4,1219.76,304.94,Brian Murillo,North America,2022-02-02,2022,2,2,TechPro Vase,Home Decor,304.94,2024,7,30
T00586,C0179,P093,1,304.94,304.94,Donald Miller,Europe,2022-10-16,2022,10,16,TechPro Vase,Home Decor,304.94,2024,8,31
T00629,C0100,P093,1,304.94,304.94,Clinton Gomez,Europe,2023-03-16,2023,3,16,TechPro Vase,Home Decor,304.94,2024,4,6
T00630,C0031,P093,2,609.88,304.94,Tina Miller,South America,2024-04-11,2024,4,11,TechPro Vase,Home Decor,304.94,2024,10,8
T00899,C0141,P093,1,304.94,304.94,Paul Parsons,Europe,2023-02-23,2023,2,23,TechPro Vase,Home Decor,304.94,2024,4,30
T00096,C0161,P073,3,80.97,26.99,Jessica Warren,Asia,2022-03-14,2022,3,14,ComfortLiving Laptop,Electronics,26.99,2024,3,23
T00277,C0029,P073,4,107.96,26.99,Erin Manning,North America,2022-04-16,2022,4,16,ComfortLiving Laptop,Electronics,26.99,2024,10,1
T00317,C0111,P073,4,107.96,26.99,Roger David,Europe,2024-11-13,2024,11,13,ComfortLiving Laptop,Electronics,26.99,2024,6,19
T00336,C0147,P073,3,80.97,26.99,Hunter Fuller,South America,2022-05-16,2022,5,16,ComfortLiving Laptop,Electronics,26.99,2024,11,16
T00388,C0081,P073,1,26.99,26.99,Kimberly Turner,Europe,2024-02-24,2024,2,24,ComfortLiving Laptop,Electronics,26.99,2024,4,11
T00494,C0055,P073,2,53.98,26.99,Lauren Williams,North America,2024-11-11,2024,11,11,ComfortLiving Laptop,Electronics,26.99,2024,10,1
T00519,C0054,P073,2,53.98,26.99,Bruce Rhodes,Asia,2024-09-29,2024,9,29,ComfortLiving Laptop,Electronics,26.99,2024,6,2
T00583,C0198,P073,1,26.99,26.99,Rebecca Ray,Europe,2022-02-27,2022,2,27,ComfortLiving Laptop,Electronics,26.99,2024,10,4
T00661,C0049,P073,2,53.98,26.99,Jason Yates,North America,2024-09-18,2024,9,18,ComfortLiving Laptop,Electronics,26.99,2024,5,25
T00955,C0149,P073,2,53.98,26.99,Tina Wilson,Europe,2023-01-21,2023,1,21,ComfortLiving Laptop,Electronics,26.99,2024,8,29
T00099,C0103,P006,1,121.32,121.32,Jennifer Munoz,Europe,2022-05-15,2022,5,15,ActiveWear Rug,Home Decor,121.32,2024,9,30
T00134,C0051,P006,2,242.64,121.32,Nicholas Ellis,Europe,2023-12-21,2023,12,21,ActiveWear Rug,Home Decor,121.32,2024,1,3
T00143,C0003,P006,3,363.96,121.32,Michael Rivera,South America,2024-03-07,2024,3,7,ActiveWear Rug,Home Decor,121.32,2024,6,16
T00181,C0181,P006,4,485.28,121.32,Alexander Barker,South America,2023-11-16,2023,11,16,ActiveWear Rug,Home Decor,121.32,2024,7,21
T00226,C0139,P006,2,242.64,121.32,Ricky Gutierrez,North America,2022-03-14,2022,3,14,ActiveWear Rug,Home Decor,121.32,2024,10,2
T00273,C0134,P006,4,485.28,121.32,Theresa Gonzalez,Asia,2022-02-19,2022,2,19,ActiveWear Rug,Home Decor,121.32,2024,4,14
T00321,C0017,P006,3,363.96,121.32,Jennifer King,Europe,2023-12-05,2023,12,5,ActiveWear Rug,Home Decor,121.32,2024,6,20
T00389,C0081,P006,3,363.96,121.32,Kimberly Turner,Europe,2024-02-24,2024,2,24,ActiveWear Rug,Home Decor,121.32,2024,1,20
T00478,C0124,P006,4,485.28,121.32,Lindsay Perez,Europe,2024-08-26,2024,8,26,ActiveWear Rug,Home Decor,121.32,2024,4,12
T00506,C0053,P006,1,121.32,121.32,Albert Burke,Europe,2022-06-18,2022,6,18,ActiveWear Rug,Home Decor,121.32,2024,9,18
T00613,C0037,P006,3,363.96,121.32,Linda Smith,Europe,2023-02-04,2023,2,4,ActiveWear Rug,Home Decor,121.32,2024,9,30
T00679,C0138,P006,4,485.28,121.32,Cynthia Clayton,Asia,2024-11-01,2024,11,1,ActiveWear Rug,Home Decor,121.32,2024,9,6
T00772,C0104,P006,2,242.64,121.32,Laura Bennett,South America,2022-02-10,2022,2,10,ActiveWear Rug,Home Decor,121.32,2024,6,16
T00108,C0177,P055,1,128.53,128.53,Julia Kelly,Asia,2024-06-01,2024,6,1,BookWorld Biography,Books,128.53,2024,11,4
T00255,C0107,P055,4,514.12,128.53,Dana Cantrell,South America,2023-02-07,2023,2,7,BookWorld Biography,Books,128.53,2024,2,27
T00429,C0030,P055,3,385.59,128.53,Mark Brock,North America,2024-01-30,2024,1,30,BookWorld Biography,Books,128.53,2024,12,15
T00463,C0142,P055,2,257.06,128.53,Nicole Long DVM,Asia,2024-02-08,2024,2,8,BookWorld Biography,Books,128.53,2024,5,25
T00466,C0034,P055,4,514.12,128.53,Dalton Perez,North America,2023-09-27,2023,9,27,BookWorld Biography,Books,128.53,2024,10,23
T00639,C0109,P055,3,385.59,128.53,Abigail Jones,North America,2022-05-09,2022,5,9,BookWorld Biography,Books,128.53,2024,3,12
T00822,C0011,P055,3,385.59,128.53,Bryan Mathews,South America,2022-12-12,2022,12,12,BookWorld Biography,Books,128.53,2024,5,8
T00850,C0029,P055,2,257.06,128.53,Erin Manning,North America,2022-04-16,2022,4,16,BookWorld Biography,Books,128.53,2024,3,3
T00872,C0088,P055,1,128.53,128.53,Carlos Murray,Asia,2023-05-14,2023,5,14,BookWorld Biography,Books,128.53,2024,6,2
T00941,C0041,P055,1,128.53,128.53,Lindsey Deleon,Europe,2023-12-27,2023,12,27,BookWorld Biography,Books,128.53,2024,7,20
T00109,C0175,P064,4,1809.68,452.42,Matthew Johnson,Asia,2022-04-16,2022,4,16,HomeSense Running Shoes,Clothing,452.42,2024,11,20
T00145,C0198,P064,2,904.84,452.42,Rebecca Ray,Europe,2022-02-27,2022,2,27,HomeSense Running Shoes,Clothing,452.42,2024,9,29
T00552,C0096,P064,4,1809.68,452.42,Benjamin Mcclure,South America,2022-11-18,2022,11,18,HomeSense Running Shoes,Clothing,452.42,2024,12,11
T00628,C0141,P064,1,452.42,452.42,Paul Parsons,Europe,2023-02-23,2023,2,23,HomeSense Running Shoes,Clothing,452.42,2024,8,19
T00636,C0054,P064,3,1357.26,452.42,Bruce Rhodes,Asia,2024-09-29,2024,9,29,HomeSense Running Shoes,Clothing,452.42,2024,1,28
T00671,C0013,P064,1,452.42,452.42,Lauren Buchanan,South America,2024-05-19,2024,5,19,HomeSense Running Shoes,Clothing,452.42,2024,8,23
T00688,C0116,P064,1,452.42,452.42,James Martinez,North America,2024-09-11,2024,9,11,HomeSense Running Shoes,Clothing,452.42,2024,5,22
T00889,C0200,P064,3,1357.26,452.42,Kelly Cross,Asia,2023-06-11,2023,6,11,HomeSense Running Shoes,Clothing,452.42,2024,10,3
T00972,C0106,P064,3,1357.26,452.42,Amanda Mcguire,Asia,2022-09-22,2022,9,22,HomeSense Running Shoes,Clothing,452.42,2024,11,1
T00999,C0024,P064,1,452.42,452.42,Michele Cooley,North America,2024-02-05,2024,2,5,HomeSense Running Shoes,Clothing,452.42,2024,2,24
T00113,C0194,P090,1,165.3,165.3,Stacy Cook,North America,2024-05-04,2024,5,4,ComfortLiving Biography,Books,165.3,2024,8,26
T00220,C0157,P090,1,165.3,165.3,Miguel Wong,North America,2024-01-30,2024,1,30,ComfortLiving Biography,Books,165.3,2024,6,21
T00234,C0176,P090,4,661.2,165.3,Nicole Booth,North America,2022-03-23,2022,3,23,ComfortLiving Biography,Books,165.3,2024,7,7
T00689,C0024,P090,2,330.6,165.3,Michele Cooley,North America,2024-02-05,2024,2,5,ComfortLiving Biography,Books,165.3,2024,5,30
T00716,C0055,P090,2,330.6,165.3,Lauren Williams,North America,2024-11-11,2024,11,11,ComfortLiving Biography,Books,165.3,2024,4,2
T00720,C0126,P090,1,165.3,165.3,Caitlin Brown,South America,2024-02-20,2024,2,20,ComfortLiving Biography,Books,165.3,2024,1,8
T00917,C0113,P090,2,330.6,165.3,Joseph Ortiz Jr.,South America,2022-06-17,2022,6,17,ComfortLiving Biography,Books,165.3,2024,1,18
T00937,C0116,P090,1,165.3,165.3,James Martinez,North America,2024-09-11,2024,9,11,ComfortLiving Biography,Books,165.3,2024,10,30
T00119,C0147,P018,1,436.89,436.89,Hunter Fuller,South America,2022-05-16,2022,5,16,ComfortLiving Mystery Book,Books,436.89,2024,3,13
T00411,C0064,P018,4,1747.56,436.89,Martha Montgomery,Europe,2023-10-22,2023,10,22,ComfortLiving Mystery Book,Books,436.89,2024,2,6
T00507,C0019,P018,1,436.89,436.89,Brandon Rodriguez,Europe,2023-01-12,2023,1,12,ComfortLiving Mystery Book,Books,436.89,2024,5,28
T00606,C0196,P018,3,1310.67,436.89,Laura Watts,Europe,2022-06-07,2022,6,7,ComfortLiving Mystery Book,Books,436.89,2024,8,6
T00722,C0016,P018,4,1747.56,436.89,Emily Woods,North America,2024-01-03,2024,1,3,ComfortLiving Mystery Book,Books,436.89,2024,7,31
T00779,C0052,P018,3,1310.67,436.89,Stanley Aguirre,South America,2024-02-20,2024,2,20,ComfortLiving Mystery Book,Books,436.89,2024,8,29
T00870,C0187,P018,4,1747.56,436.89,Kayla Kelly,South America,2024-08-02,2024,8,2,ComfortLiving Mystery Book,Books,436.89,2024,5,2
T00120,C0156,P083,1,455.72,455.72,William Adams,North America,2023-08-19,2023,8,19,ActiveWear Smartwatch,Electronics,455.72,2024,2,27
T00133,C0194,P083,3,1367.16,455.72,Stacy Cook,North America,2024-05-04,2024,5,4,ActiveWear Smartwatch,Electronics,455.72,2024,9,26
T00138,C0051,P083,4,1822.88,455.72,Nicholas Ellis,Europe,2023-12-21,2023,12,21,ActiveWear Smartwatch,Electronics,455.72,2024,4,26
T00168,C0023,P083,3,1367.16,455.72,Nicholas Cain,Europe,2022-03-04,2022,3,4,ActiveWear Smartwatch,Electronics,455.72,2024,9,26
T00289,C0141,P083,3,1367.16,455.72,Paul Parsons,Europe,2023-02-23,2023,2,23,ActiveWear Smartwatch,Electronics,455.72,2024,12,3
T00313,C0191,P083,1,455.72,455.72,Samantha Gibson DVM,South America,2024-04-07,2024,4,7,ActiveWear Smartwatch,Electronics,455.72,2024,4,23
T00445,C0001,P083,2,911.44,455.72,Lawrence Carroll,South America,2022-07-10,2022,7,10,ActiveWear Smartwatch,Electronics,455.72,2024,5,7
T00594,C0183,P083,3,1367.16,455.72,Kimberly Johnson,North America,2024-01-23,2024,1,23,ActiveWear Smartwatch,Electronics,455.72,2024,10,29
T00632,C0016,P083,1,455.72,455.72,Emily Woods,North America,2024-01-03,2024,1,3,ActiveWear Smartwatch,Electronics,455.72,2024,7,11
T00670,C0046,P083,2,911.44,455.72,Beth Cardenas,North America,2024-10-23,2024,10,23,ActiveWear Smartwatch,Electronics,455.72,2024,8,3
T00831,C0184,P083,2,911.44,455.72,Tina Jacobs,South America,2022-05-13,2022,5,13,ActiveWear Smartwatch,Electronics,455.72,2024,5,19
T00845,C0154,P083,2,911.44,455.72,Robert Sharp,North America,2024-10-27,2024,10,27,ActiveWear Smartwatch,Electronics,455.72,2023,12,31
T00887,C0066,P083,3,1367.16,455.72,Catherine White,Europe,2024-11-15,2024,11,15,ActiveWear Smartwatch,Electronics,455.72,2024,8,28
T00121,C0168,P043,4,1617.6,404.4,Karen Clements MD,South America,2022-12-13,2022,12,13,SoundWave Novel,Books,404.4,2024,10,23
T00151,C0131,P043,2,808.8,404.4,Scott Wilson,North America,2022-06-05,2022,6,5,SoundWave Novel,Books,404.4,2024,12,19
T00254,C0174,P043,2,808.8,404.4,Tracy Steele,South America,2022-11-03,2022,11,3,SoundWave Novel,Books,404.4,2024,6,30
T00342,C0054,P043,3,1213.2,404.4,Bruce Rhodes,Asia,2024-09-29,2024,9,29,SoundWave Novel,Books,404.4,2024,1,24
T00356,C0115,P043,4,1617.6,404.4,Joshua Hamilton,Asia,2024-11-11,2024,11,11,SoundWave Novel,Books,404.4,2024,12,22
T00572,C0155,P043,2,808.8,404.4,Michelle Brown,South America,2023-03-23,2023,3,23,SoundWave Novel,Books,404.4,2024,9,21
T00790,C0084,P043,1,404.4,404.4,Belinda Garner,Asia,2024-09-17,2024,9,17,SoundWave Novel,Books,404.4,2024,8,13
T00837,C0139,P043,2,808.8,404.4,Ricky Gutierrez,North America,2022-03-14,2022,3,14,SoundWave Novel,Books,404.4,2024,9,20
T00841,C0019,P043,1,404.4,404.4,Brandon Rodriguez,Europe,2023-01-12,2023,1,12,SoundWave Novel,Books,404.4,2024,7,1
T00907,C0160,P043,4,1617.6,404.4,Jodi Cook,North America,2022-04-05,2022,4,5,SoundWave Novel,Books,404.4,2024,2,15
T00931,C0114,P043,4,1617.6,404.4,Benjamin Anderson,Europe,2024-11-18,2024,11,18,SoundWave Novel,Books,404.4,2024,9,4
T00122,C0084,P035,2,61.18,30.59,Belinda Garner,Asia,2024-09-17,2024,9,17,ActiveWear T-Shirt,Clothing,30.59,2024,9,12
T00246,C0088,P035,3,91.77,30.59,Carlos Murray,Asia,2023-05-14,2023,5,14,ActiveWear T-Shirt,Clothing,30.59,2024,12,5
T00329,C0008,P035,4,122.36,30.59,David Li,North America,2024-01-13,2024,1,13,ActiveWear T-Shirt,Clothing,30.59,2024,12,17
T00446,C0164,P035,2,61.18,30.59,Morgan Perez,Europe,2023-06-01,2023,6,1,ActiveWear T-Shirt,Clothing,30.59,2024,2,25
T00479,C0144,P035,4,122.36,30.59,Andrea Hart,North America,2024-09-30,2024,9,30,ActiveWear T-Shirt,Clothing,30.59,2024,4,27
T00765,C0025,P035,1,30.59,30.59,Gregory Odom,South America,2022-07-04,2022,7,4,ActiveWear T-Shirt,Clothing,30.59,2024,1,31
T00799,C0061,P035,1,30.59,30.59,Brandon Escobar,Europe,2023-03-06,2023,3,6,ActiveWear T-Shirt,Clothing,30.59,2024,12,10
